Unnamed: 0,mod_date,pub_date,cvss,cwe_code,cwe_name,summary,access_authentication,access_complexity,access_vector,impact_availability,impact_confidentiality,impact_integrity
CVE-2019-12728,2019-10-09 23:46:00,2019-06-04 13:29:00,6.8,669, Incorrect Resource Transfer Between Spheres,Grails before 3.3.10 used cleartext HTTP to resolve the SDKMan notification service. NOTE: users' apps were not resolving dependencies over cleartext HTTP.,NONE,MEDIUM,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2019-12717,2019-10-09 23:46:00,2019-09-25 21:15:00,7.2,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"A vulnerability in a CLI command related to the virtualization manager (VMAN) in Cisco NX-OS Software could allow an authenticated, local attacker to execute arbitrary commands on the underlying Linux operating system with root privileges. The vulnerability is due to insufficient validation of arguments passed to a specific VMAN CLI command on an affected device. An attacker could exploit this vulnerability by including malicious input as the argument of an affected command. A successful exploit could allow the attacker to execute arbitrary commands on the underlying Linux operating system with root privileges, which may lead to complete system compromise. An attacker would need valid administrator credentials to exploit this vulnerability.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12716,2019-10-09 23:46:00,2019-10-02 19:15:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"A vulnerability in the web-based interface of Cisco Unified Communications Manager and Cisco Unified Communications Manager Session Management Edition (SME) could allow an unauthenticated, remote attacker to conduct a cross-site scripting (XSS) attack against a user of the web-based interface. The vulnerability is due to insufficient validation of user-supplied input by the web-based interface of the affected software. An attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. A successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive browser-based information.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-12715,2019-10-09 23:46:00,2019-10-02 19:15:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"A vulnerability in the web-based interface of Cisco Unified Communications Manager and Cisco Unified Communications Manager Session Management Edition (SME) could allow an unauthenticated, remote attacker to conduct a cross-site scripting (XSS) attack against a user of the web-based interface of the affected software. The vulnerability is due to insufficient validation of user-supplied input by the web-based interface of the affected software. An attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. A successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive browser-based information.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-12714,2019-10-09 23:46:00,2019-10-02 19:15:00,4.0,400, Uncontrolled Resource Consumption,"A vulnerability in the web-based management interface of Cisco IC3000 Industrial Compute Gateway could allow an authenticated, remote attacker to cause a denial of service (DoS) condition on an affected device. The vulnerability exists because the affected software improperly manages system resources. An attacker could exploit this vulnerability by opening a large number of simultaneous sessions on the web-based management interface of an affected device. A successful exploit could allow the attacker to cause a DoS condition of the web-based management interface, preventing normal management operations.",SINGLE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2019-12713,2019-10-09 23:46:00,2019-10-02 19:15:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"A vulnerability in the web-based management interface of Cisco Prime Infrastructure could allow an unauthenticated, remote attacker to conduct a cross-site scripting (XSS) attack against a user of the web-based management interface of the affected software. The vulnerability is due to insufficient validation of user-supplied input by the web-based management interface of the affected software. An attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. A successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive browser-based information.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-12712,2019-10-09 23:46:00,2019-10-02 19:15:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"A vulnerability in the web-based management interface of Cisco Prime Infrastructure could allow an unauthenticated, remote attacker to conduct a cross-site scripting (XSS) attack against a user of the web-based management interface of the affected software. The vulnerability is due to insufficient validation of user-supplied input in multiple sections of the web-based management interface of the affected software. An attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. A successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive browser-based information.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-12711,2019-10-09 23:46:00,2019-10-02 19:15:00,6.4,611, Improper Restriction of XML External Entity Reference,"A vulnerability in the web-based interface of Cisco Unified Communications Manager and Cisco Unified Communications Manager Session Management Edition (SME) could allow an unauthenticated, remote attacker to access sensitive information or cause a denial of service (DoS) condition. The vulnerability is due to improper restrictions on XML entities. An attacker could exploit this vulnerability by sending malicious requests to an affected system that contain references in XML entities. A successful exploit could allow the attacker to retrieve files from the local system, resulting in the disclosure of sensitive information, or cause the application to consume available resources, resulting in a DoS condition.",NONE,LOW,NETWORK,PARTIAL,PARTIAL,NONE
CVE-2019-12710,2019-10-09 23:46:00,2019-10-02 19:15:00,4.0,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"A vulnerability in the web-based interface of Cisco Unified Communications Manager and Cisco Unified Communications Manager Session Management Edition (SME) could allow an authenticated, remote attacker to impact the confidentiality of an affected system by executing arbitrary SQL queries. The vulnerability exists because the affected software improperly validates user-supplied input in SQL queries. An attacker could exploit this vulnerability by sending crafted requests that contain malicious SQL statements to the affected application. A successful exploit could allow the attacker to determine the presence of certain values in the database, impacting the confidentiality of the system.",SINGLE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-12709,2019-10-09 23:46:00,2019-09-25 21:15:00,7.2,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"A vulnerability in a CLI command related to the virtualization manager (VMAN) in Cisco IOS XR Software for Cisco ASR 9000 Series Aggregation Services Routers could allow an authenticated, local attacker to execute arbitrary commands on the underlying Linux operating system with root privileges. The vulnerability is due to insufficient validation of arguments passed to a specific VMAN CLI command on an affected device. An attacker who has valid administrator access to an affected device could exploit this vulnerability by including malicious input as the argument of an affected command. A successful exploit could allow the attacker to run arbitrary commands on the underlying operating system with root privileges, which may lead to complete system compromise.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12686,2019-10-09 23:46:00,2019-10-02 19:15:00,9.0,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple vulnerabilities in the web-based management interface of Cisco Firepower Management Center (FMC) Software could allow an authenticated, remote attacker to execute arbitrary SQL injections on an affected device. These vulnerabilities exist due to improper input validation. An attacker could exploit these vulnerabilities by sending crafted SQL queries to an affected device. A successful exploit could allow the attacker to view information that they are not authorized to view, make changes to the system that they are not authorized to make, and execute commands within the underlying operating system that may affect the availability of the device.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12685,2019-10-09 23:46:00,2019-10-02 19:15:00,9.0,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple vulnerabilities in the web-based management interface of Cisco Firepower Management Center (FMC) Software could allow an authenticated, remote attacker to execute arbitrary SQL injections on an affected device. These vulnerabilities exist due to improper input validation. An attacker could exploit these vulnerabilities by sending crafted SQL queries to an affected device. A successful exploit could allow the attacker to view information that they are not authorized to view, make changes to the system that they are not authorized to make, and execute commands within the underlying operating system that may affect the availability of the device.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12684,2019-10-09 23:46:00,2019-10-02 19:15:00,9.0,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple vulnerabilities in the web-based management interface of Cisco Firepower Management Center (FMC) Software could allow an authenticated, remote attacker to execute arbitrary SQL injections on an affected device. These vulnerabilities exist due to improper input validation. An attacker could exploit these vulnerabilities by sending crafted SQL queries to an affected device. A successful exploit could allow the attacker to view information that they are not authorized to view, make changes to the system that they are not authorized to make, and execute commands within the underlying operating system that may affect the availability of the device.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12683,2019-10-09 23:46:00,2019-10-02 19:15:00,9.0,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple vulnerabilities in the web-based management interface of Cisco Firepower Management Center (FMC) Software could allow an authenticated, remote attacker to execute arbitrary SQL injections on an affected device. These vulnerabilities exist due to improper input validation. An attacker could exploit these vulnerabilities by sending crafted SQL queries to an affected device. A successful exploit could allow the attacker to view information that they are not authorized to view, make changes to the system that they are not authorized to make, and execute commands within the underlying operating system that may affect the availability of the device.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12682,2019-10-09 23:46:00,2019-10-02 19:15:00,9.0,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple vulnerabilities in the web-based management interface of Cisco Firepower Management Center (FMC) Software could allow an authenticated, remote attacker to execute arbitrary SQL injections on an affected device. These vulnerabilities exist due to improper input validation. An attacker could exploit these vulnerabilities by sending crafted SQL queries to an affected device. A successful exploit could allow the attacker to view information that they are not authorized to view, make changes to the system that they are not authorized to make, and execute commands within the underlying operating system that may affect the availability of the device.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12681,2019-10-09 23:46:00,2019-10-02 19:15:00,9.0,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple vulnerabilities in the web-based management interface of Cisco Firepower Management Center (FMC) Software could allow an authenticated, remote attacker to execute arbitrary SQL injections on an affected device. These vulnerabilities exist due to improper input validation. An attacker could exploit these vulnerabilities by sending crafted SQL queries to an affected device. A successful exploit could allow the attacker to view information that they are not authorized to view, make changes to the system that they are not authorized to make, and execute commands within the underlying operating system that may affect the availability of the device.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12680,2019-10-09 23:46:00,2019-10-02 19:15:00,9.0,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple vulnerabilities in the web-based management interface of Cisco Firepower Management Center (FMC) Software could allow an authenticated, remote attacker to execute arbitrary SQL injections on an affected device. These vulnerabilities exist due to improper input validation. An attacker could exploit these vulnerabilities by sending crafted SQL queries to an affected device. A successful exploit could allow the attacker to view information that they are not authorized to view, make changes to the system that they are not authorized to make, and execute commands within the underlying operating system that may affect the availability of the device.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12679,2019-10-09 23:46:00,2019-10-02 19:15:00,9.0,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple vulnerabilities in the web-based management interface of Cisco Firepower Management Center (FMC) Software could allow an authenticated, remote attacker to execute arbitrary SQL injections on an affected device. These vulnerabilities exist due to improper input validation. An attacker could exploit these vulnerabilities by sending crafted SQL queries to an affected device. A successful exploit could allow the attacker to view information that they are not authorized to view, make changes to the system that they are not authorized to make, and execute commands within the underlying operating system that may affect the availability of the device.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12678,2019-10-09 23:46:00,2019-10-02 19:15:00,5.0,191, Integer Underflow (Wrap or Wraparound),"A vulnerability in the Session Initiation Protocol (SIP) inspection module of Cisco Adaptive Security Appliance (ASA) Software and Cisco Firepower Threat Defense (FTD) Software could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition on an affected device. The vulnerability is due to improper parsing of SIP messages. An attacker could exploit this vulnerability by sending a malicious SIP packet through an affected device. A successful exploit could allow the attacker to trigger an integer underflow, causing the software to try to read unmapped memory and resulting in a crash.",NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2019-12677,2019-10-09 23:46:00,2019-10-02 19:15:00,4.0,755, Improper Handling of Exceptional Conditions,"A vulnerability in the Secure Sockets Layer (SSL) VPN feature of Cisco Adaptive Security Appliance (ASA) Software could allow an authenticated, remote attacker to cause a denial of service (DoS) condition that prevents the creation of new SSL/Transport Layer Security (TLS) connections to an affected device. The vulnerability is due to incorrect handling of Base64-encoded strings. An attacker could exploit this vulnerability by opening many SSL VPN sessions to an affected device. The attacker would need to have valid user credentials on the affected device to exploit this vulnerability. A successful exploit could allow the attacker to overwrite a special system memory location, which will eventually result in memory allocation errors for new SSL/TLS sessions to the device, preventing successful establishment of these sessions. A reload of the device is required to recover from this condition. Established SSL/TLS connections to the device and SSL/TLS connections through the device are not affected. Note: Although this vulnerability is in the SSL VPN feature, successful exploitation of this vulnerability would affect all new SSL/TLS sessions to the device, including management sessions.",SINGLE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2019-12675,2019-10-09 23:46:00,2019-10-02 19:15:00,7.2,116, Improper Encoding or Escaping of Output,"Multiple vulnerabilities in the multi-instance feature of Cisco Firepower Threat Defense (FTD) Software could allow an authenticated, local attacker to escape the container for their FTD instance and execute commands with root privileges in the host namespace. These vulnerabilities are due to insufficient protections on the underlying filesystem. An attacker could exploit these vulnerabilities by modifying critical files on the underlying filesystem. A successful exploit could allow the attacker to execute commands with root privileges within the host namespace. This could allow the attacker to impact other running FTD instances.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12674,2019-10-09 23:46:00,2019-10-02 19:15:00,7.2,116, Improper Encoding or Escaping of Output,"Multiple vulnerabilities in the multi-instance feature of Cisco Firepower Threat Defense (FTD) Software could allow an authenticated, local attacker to escape the container for their FTD instance and execute commands with root privileges in the host namespace. These vulnerabilities are due to insufficient protections on the underlying filesystem. An attacker could exploit these vulnerabilities by modifying critical files on the underlying filesystem. A successful exploit could allow the attacker to execute commands with root privileges within the host namespace. This could allow the attacker to impact other running FTD instances.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12673,2019-10-09 23:46:00,2019-10-02 19:15:00,5.0,20, Improper Input Validation,"A vulnerability in the FTP inspection engine of Cisco Adaptive Security (ASA) Software and Cisco Firepower Threat Defense (FTD) Software could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition on an affected device. The vulnerability is due to insufficient validation of FTP data. An attacker could exploit this vulnerability by sending malicious FTP traffic through an affected device. A successful exploit could allow the attacker to cause a DoS condition on the affected device.",NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2019-12672,2019-10-09 23:46:00,2019-09-25 21:15:00,7.2,59, Improper Link Resolution Before File Access ('Link Following'),"A vulnerability in the filesystem of Cisco IOS XE Software could allow an authenticated, local attacker with physical access to an affected device to execute arbitrary code on the underlying operating system (OS) with root privileges. The vulnerability is due to insufficient file location validation. An attacker could exploit this vulnerability by placing code in a specific format on a USB device and inserting it into an affected Cisco device. A successful exploit could allow the attacker to execute the code with root privileges on the underlying OS of the affected device.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12671,2019-10-09 23:46:00,2019-09-25 21:15:00,7.2,863, Incorrect Authorization,"A vulnerability in the CLI of Cisco IOS XE Software could allow an authenticated, local attacker to gain shell access on an affected device and execute commands on the underlying operating system (OS). The vulnerability is due to insufficient enforcement of the consent token in authorizing shell access. An attacker could exploit this vulnerability by authenticating to the CLI and requesting shell access on an affected device. A successful exploit could allow the attacker to gain shell access on the affected device and execute commands on the underlying OS.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12670,2019-10-09 23:46:00,2019-09-25 21:15:00,4.6,732, Incorrect Permission Assignment for Critical Resource,"A vulnerability in the filesystem of Cisco IOS XE Software could allow an authenticated, local attacker within the IOx Guest Shell to modify the namespace container protections on an affected device. The vulnerability is due to insufficient file permissions. An attacker could exploit this vulnerability by modifying files that they should not have access to. A successful exploit could allow the attacker to remove container protections and perform file actions outside the namespace of the container.",NONE,LOW,LOCAL,PARTIAL,PARTIAL,PARTIAL
CVE-2019-12669,2019-10-09 23:46:00,2019-09-25 21:15:00,7.8,20, Improper Input Validation,"A vulnerability in the RADIUS Change of Authorization (CoA) code of Cisco TrustSec, a feature within Cisco IOS XE Software, could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition on an affected device. The vulnerability is due to improper handling of a malformed packet. An attacker could exploit this vulnerability by sending a malformed packet to an affected device. A successful exploit could allow the attacker to cause a DoS condition on the affected device.",NONE,LOW,NETWORK,COMPLETE,NONE,NONE
CVE-2019-12668,2019-10-09 23:46:00,2019-09-25 21:15:00,3.5,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"A vulnerability in the web framework code of Cisco IOS and Cisco IOS XE Software could allow an authenticated, remote attacker to conduct a stored cross-site scripting (XSS) attack against a user of the web interface of the affected software using the banner parameter. The vulnerability is due to insufficient input validation of the banner parameters that are passed to the web server of the affected software. An attacker could exploit this vulnerability by crafting a banner parameter and saving it. The attacker could then convince a user of the web interface to access a malicious link or could intercept a user request for the affected web interface and inject malicious code into the request. A successful exploit could allow the attacker to execute arbitrary script code in the context of the affected web interface or allow the attacker to access sensitive browser-based information.",SINGLE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-12667,2019-10-09 23:46:00,2019-09-25 21:15:00,3.5,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"A vulnerability in the web framework code of Cisco IOS XE Software could allow an authenticated, remote attacker to conduct a stored cross-site scripting (XSS) attack against a user of the web interface of the affected software. The vulnerability is due to insufficient input validation of some parameters that are passed to the web server of the affected software. An attacker could exploit this vulnerability by convincing a user of the web interface to access a malicious link or by intercepting a user request for the affected web interface and injecting malicious code into the request. A successful exploit could allow the attacker to execute arbitrary script code in the context of the affected web interface or allow the attacker to access sensitive browser-based information.",SINGLE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-12666,2019-10-09 23:46:00,2019-09-25 21:15:00,7.2,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"A vulnerability in the Guest Shell of Cisco IOS XE Software could allow an authenticated, local attacker to perform directory traversal on the base Linux operating system of Cisco IOS XE Software. The vulnerability is due to incomplete validation of certain commands. An attacker could exploit this vulnerability by first accessing the Guest Shell and then entering specific commands. A successful exploit could allow the attacker to execute arbitrary code on the base Linux operating system.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12665,2019-10-09 23:46:00,2019-09-25 21:15:00,5.8,326, Inadequate Encryption Strength,"A vulnerability in the HTTP client feature of Cisco IOS and IOS XE Software could allow an unauthenticated, remote attacker to read and modify data that should normally have been sent via an encrypted channel. The vulnerability is due to TCP port information not being considered when matching new requests to existing, persistent HTTP connections. An attacker could exploit this vulnerability by acting as a man-in-the-middle and then reading and/or modifying data that should normally have been sent through an encrypted channel.",NONE,MEDIUM,NETWORK,NONE,PARTIAL,PARTIAL
CVE-2019-12664,2019-10-09 23:46:00,2019-09-25 21:15:00,5.0,287, Improper Authentication,"A vulnerability in the Dialer interface feature for ISDN connections in Cisco IOS XE Software for Cisco 4000 Series Integrated Services Routers (ISRs) could allow an unauthenticated, adjacent attacker to pass IPv4 traffic through an ISDN channel prior to successful PPP authentication. The vulnerability is due to insufficient validation of the state of the PPP IP Control Protocol (IPCP). An attacker could exploit this vulnerability by making an ISDN call to an affected device and sending traffic through the ISDN channel prior to successful PPP authentication. Alternatively, an unauthenticated, remote attacker could exploit this vulnerability by sending traffic through an affected device that is configured to exit via an ISDN connection for which both the Dialer interface and the Basic Rate Interface (BRI) have been configured, but the Challenge Handshake Authentication Protocol (CHAP) password for PPP does not match the remote end. A successful exploit could allow the attacker to pass IPv4 traffic through an unauthenticated ISDN connection for a few seconds, from initial ISDN call setup until PPP authentication fails.",NONE,LOW,NETWORK,NONE,NONE,PARTIAL
CVE-2019-12663,2019-10-09 23:46:00,2019-09-25 21:15:00,7.8,20, Improper Input Validation,"A vulnerability in the Cisco TrustSec (CTS) Protected Access Credential (PAC) provisioning module of Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause a reload of an affected device, resulting in a denial of service (DoS) condition. The vulnerability is due to improper validation of attributes in RADIUS messages. An attacker could exploit this vulnerability by sending a malicious RADIUS message to an affected device while the device is in a specific state.",NONE,LOW,NETWORK,COMPLETE,NONE,NONE
CVE-2019-12662,2019-10-09 23:46:00,2019-09-25 21:15:00,7.2,347, Improper Verification of Cryptographic Signature,"A vulnerability in Cisco NX-OS Software and Cisco IOS XE Software could allow an authenticated, local attacker with valid administrator or privilege level 15 credentials to load a virtual service image and bypass signature verification on an affected device. The vulnerability is due to improper signature verification during the installation of an Open Virtual Appliance (OVA) image. An authenticated, local attacker could exploit this vulnerability and load a malicious, unsigned OVA image on an affected device. A successful exploit could allow an attacker to perform code execution on a crafted software OVA image.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12661,2019-10-09 23:45:00,2019-09-25 21:15:00,7.2,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"A vulnerability in a Virtualization Manager (VMAN) related CLI command of Cisco IOS XE Software could allow an authenticated, local attacker to execute arbitrary commands on the underlying Linux operating system with a privilege level of root. The vulnerability is due to insufficient validation of arguments passed to a specific VMAN CLI command on the affected device. An attacker who has administrator access to an affected device could exploit this vulnerability by including malicious input as the argument of an affected command. A successful exploit could allow the attacker to execute arbitrary commands on the device with root privileges, which may lead to complete system compromise.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12660,2019-10-09 23:45:00,2019-09-25 21:15:00,4.9,20, Improper Input Validation,"A vulnerability in the CLI of Cisco IOS XE Software could allow an authenticated, local attacker to write values to the underlying memory of an affected device. The vulnerability is due to improper input validation and authorization of specific commands that a user can execute within the CLI. An attacker could exploit this vulnerability by authenticating to an affected device and issuing a specific set of commands. A successful exploit could allow the attacker to modify the configuration of the device to cause it to be non-secure and abnormally functioning.",NONE,LOW,LOCAL,NONE,NONE,COMPLETE
CVE-2019-12659,2019-10-09 23:45:00,2019-09-25 21:15:00,5.0,20, Improper Input Validation,"A vulnerability in the HTTP server code of Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause the HTTP server to crash. The vulnerability is due to a logical error in the logging mechanism. An attacker could exploit this vulnerability by generating a high amount of long-lived connections to the HTTP service on the device. A successful exploit could allow the attacker to cause the HTTP server to crash.",NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2019-12658,2019-10-09 23:45:00,2019-09-25 21:15:00,7.8,400, Uncontrolled Resource Consumption,"A vulnerability in the filesystem resource management code of Cisco IOS XE Software could allow an unauthenticated, remote attacker to exhaust filesystem resources on an affected device and cause a denial of service (DoS) condition. The vulnerability is due to ineffective management of the underlying filesystem resources. An attacker could exploit this vulnerability by performing specific actions that result in messages being sent to specific operating system log files. A successful exploit could allow the attacker to exhaust available filesystem space on an affected device. This could cause the device to crash and reload, resulting in a DoS condition for clients whose network traffic is transiting the device. Upon reload of the device, the impacted filesystem space is cleared, and the device will return to normal operation. However, continued exploitation of this vulnerability could cause subsequent forced crashes and reloads, which could lead to an extended DoS condition.",NONE,LOW,NETWORK,COMPLETE,NONE,NONE
CVE-2019-12657,2019-10-09 23:45:00,2019-09-25 21:15:00,7.8,20, Improper Input Validation,"A vulnerability in Unified Threat Defense (UTD) in Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload. The vulnerability is due to improper validation of IPv6 packets through the UTD feature. An attacker could exploit this vulnerability by sending IPv6 traffic through an affected device that is configured with UTD. A successful exploit could allow the attacker to cause the device to reload, resulting in a denial of service (DoS) condition.",NONE,LOW,NETWORK,COMPLETE,NONE,NONE
CVE-2019-12656,2019-10-09 23:45:00,2019-09-25 21:15:00,5.0,20, Improper Input Validation,"A vulnerability in the IOx application environment of multiple Cisco platforms could allow an unauthenticated, remote attacker to cause the IOx web server to stop processing HTTPS requests, resulting in a denial of service (DoS) condition. The vulnerability is due to a Transport Layer Security (TLS) implementation issue. An attacker could exploit this vulnerability by sending crafted TLS packets to the IOx web server on an affected device. A successful exploit could allow the attacker to cause the IOx web server to stop processing HTTPS requests, resulting in a DoS condition.",NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2019-12655,2019-10-09 23:45:00,2019-09-25 21:15:00,7.8,120, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),"A vulnerability in the FTP application layer gateway (ALG) functionality used by Network Address Translation (NAT), NAT IPv6 to IPv4 (NAT64), and the Zone-Based Policy Firewall (ZBFW) in Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload. The vulnerability is due to a buffer overflow that occurs when an affected device inspects certain FTP traffic. An attacker could exploit this vulnerability by performing a specific FTP transfer through the device. A successful exploit could allow the attacker to cause the device to reload.",NONE,LOW,NETWORK,COMPLETE,NONE,NONE
CVE-2019-12654,2019-10-09 23:45:00,2019-09-25 21:15:00,7.8,476, NULL Pointer Dereference,"A vulnerability in the common Session Initiation Protocol (SIP) library of Cisco IOS and IOS XE Software could allow an unauthenticated, remote attacker to trigger a reload of an affected device, resulting in a denial of service (DoS) condition. The vulnerability is due to insufficient sanity checks on an internal data structure. An attacker could exploit this vulnerability by sending a sequence of malicious SIP messages to an affected device. An exploit could allow the attacker to cause a NULL pointer dereference, resulting in a crash of the iosd process. This triggers a reload of the device.",NONE,LOW,NETWORK,COMPLETE,NONE,NONE
CVE-2019-12653,2019-10-09 23:45:00,2019-09-25 21:15:00,7.8,20, Improper Input Validation,"A vulnerability in the Raw Socket Transport feature of Cisco IOS XE Software could allow an unauthenticated, remote attacker to trigger a reload of an affected device, resulting in a denial of service (DoS) condition. The vulnerability is due to improper parsing of Raw Socket Transport payloads. An attacker could exploit this vulnerability by establishing a TCP session and then sending a malicious TCP segment via IPv4 to an affected device. This cannot be exploited via IPv6, as the Raw Socket Transport feature does not support IPv6 as a network layer protocol.",NONE,LOW,NETWORK,COMPLETE,NONE,NONE
CVE-2019-12652,2019-10-09 23:45:00,2019-09-25 21:15:00,7.8,400, Uncontrolled Resource Consumption,"A vulnerability in the ingress packet processing function of Cisco IOS Software for Cisco Catalyst 4000 Series Switches could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition on an affected device. The vulnerability is due to improper resource allocation when processing TCP packets directed to the device on specific Cisco Catalyst 4000 Series Switches. An attacker could exploit this vulnerability by sending crafted TCP streams to an affected device. A successful exploit could cause the affected device to run out of buffer resources, impairing operations of control plane and management plane protocols, resulting in a DoS condition. This vulnerability can be triggered only by traffic that is destined to an affected device and cannot be exploited using traffic that transits an affected device.",NONE,LOW,NETWORK,COMPLETE,NONE,NONE
CVE-2019-12651,2019-10-09 23:45:00,2019-09-25 20:15:00,9.0,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"Multiple vulnerabilities in the web-based user interface (Web UI) of Cisco IOS XE Software could allow an authenticated, remote attacker to execute commands with elevated privileges on the affected device. For more information about these vulnerabilities, see the Details section of this advisory.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12650,2019-10-09 23:45:00,2019-09-25 20:15:00,9.0,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"Multiple vulnerabilities in the web-based user interface (Web UI) of Cisco IOS XE Software could allow an authenticated, remote attacker to execute commands with elevated privileges on the affected device. For more information about these vulnerabilities, see the Details section of this advisory.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12649,2019-10-09 23:45:00,2019-09-25 20:15:00,7.2,347, Improper Verification of Cryptographic Signature,"A vulnerability in the Image Verification feature of Cisco IOS XE Software could allow an authenticated, local attacker to install and boot a malicious software image or execute unsigned binaries on an affected device. The vulnerability exists because, under certain circumstances, an affected device can be configured to not verify the digital signatures of system image files during the boot process. An attacker could exploit this vulnerability by abusing a specific feature that is part of the device boot process. A successful exploit could allow the attacker to install and boot a malicious software image or execute unsigned binaries on the targeted device.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
